ID,final_result,d_male,d_female,does father have a professional degree,does mother have a professional degree,d_stratum1,d_stratum2,d_stratum3,d_stratum4,d_stratum5,d_stratum6,d_level1sisben,d_level2sisben,d_level3sisben,PEOPLE_HOUSE,INTERNET,TV,COMPUTER,WASHING_MCH,MIC_OVEN,CAR,DVD,FRESH,PHONE,MOBILE,JOB,Private school,public school,MAT_S11,CR_S11,CC_S11,BIO_S11,ENG_S11,QR_PRO,CR_PRO,CC_PRO,WC_PRO,FEP_PRO
6385,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,95,58,67,65,72,98,83,87,97,136
6386,4,1,0,1,1,0,0,0,0,0,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,0,88,58,62,72,90,90,91,76,2,184
6387,4,1,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,1,0,1,1,1,1,0,0,0,1,71,59,54,58,67,88,78,9,97,154
6388,4,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,1,54,63,54,61,57,98,61,84,3,134
6389,4,0,1,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,1,0,0,1,1,1,1,0,0,1,59,69,70,61,68,88,95,69,57,171
6390,2,1,0,0,1,1,0,0,0,0,0,1,0,0,8,1,1,1,1,1,0,1,1,1,1,0,0,1,48,47,52,56,42,77,25,56,11,148
6391,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,1,0,0,0,1,54,64,67,61,52,10,78,7,61,120
6392,3,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,53,66,56,51,50,89,37,81,19,19
6393,3,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,1,1,1,0,0,1,1,1,1,0,0,1,57,60,55,59,53,64,59,54,75,140
6394,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,0,1,1,1,0,0,1,51,49,42,52,52,90,12,44,0,102
6395,4,1,0,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,71,75,64,69,100,98,100,98,57,176
6396,2,1,0,1,0,0,1,0,0,0,0,0,1,0,3,1,1,1,1,1,0,0,1,1,1,0,0,1,65,54,60,59,46,81,22,56,23,151
6397,3,1,0,0,1,0,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,0,1,0,0,1,32,53,54,45,52,65,65,47,43,122
6398,3,0,1,1,0,0,0,1,0,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,54,52,58,56,60,60,44,59,52,144
6399,2,0,1,0,0,1,0,0,0,0,0,1,0,0,4,1,0,1,0,1,1,1,1,1,0,0,0,1,56,45,39,49,40,39,16,5,81,149
6400,3,0,1,0,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,0,1,61,58,62,61,62,81,39,68,63,153
6401,2,0,1,1,1,0,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,65,52,50,59,53,69,8,58,33,136
6402,2,0,1,0,0,0,1,0,0,0,0,0,1,0,7,1,0,0,0,1,0,0,1,0,1,0,0,1,61,55,48,49,48,57,26,53,39,127
6403,3,1,0,0,0,1,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,81,56,73,45,74,64,27,35,75,106
6404,4,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,60,66,62,58,50,94,33,34,80,158
6405,4,1,0,0,0,0,0,1,0,0,0,0,1,0,5,1,1,1,0,1,1,1,1,1,1,0,0,1,61,60,64,64,78,96,86,87,4,4
6406,2,0,1,0,0,1,0,0,0,0,0,1,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,61,40,56,55,48,63,27,17,53,99
6407,4,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,61,74,67,61,100,76,55,82,56,182
6408,4,1,0,1,0,0,0,1,0,0,0,0,1,0,3,0,1,1,1,0,1,0,1,1,1,0,0,1,68,67,70,69,74,100,88,73,90,90
6409,3,1,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,1,0,1,0,0,1,1,1,0,0,1,54,61,60,50,46,71,75,86,50,145
6410,3,0,1,1,0,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,0,0,1,60,62,58,67,43,46,54,54,75,156
6411,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,0,0,1,0,73,66,67,74,49,95,88,95,11,144
6412,2,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,1,1,0,0,1,0,48,41,45,51,43,49,24,41,50,80
6413,3,0,1,1,1,0,1,0,0,0,0,0,1,0,6,0,1,1,0,1,0,1,1,0,0,0,0,1,57,54,60,52,62,94,88,43,11,91
6414,4,0,1,1,1,0,1,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,1,1,1,0,1,0,78,58,52,68,60,96,85,83,70,190
6415,4,1,0,1,1,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,1,1,0,0,1,0,67,62,70,69,50,96,92,81,90,156
6416,4,0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,62,74,60,60,53,90,70,84,40,154
6417,4,0,1,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,0,0,0,1,73,66,65,70,57,100,21,82,86,147
6418,4,1,0,1,0,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,0,0,1,0,82,64,62,70,62,100,78,67,10,137
6419,2,1,0,1,1,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,60,52,49,60,57,82,25,34,12,152
6420,3,0,1,0,0,0,1,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,0,1,0,0,0,1,54,65,60,63,48,82,88,65,12,197
6421,3,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,71,65,62,69,64,74,84,48,14,173
6422,4,0,1,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,1,1,0,1,0,51,67,66,70,78,96,78,85,81,97
6423,2,1,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0,0,0,0,0,1,1,1,0,0,1,55,56,54,52,50,79,60,47,18,18
6424,2,1,0,1,0,1,0,0,0,0,0,1,0,0,5,0,0,1,1,0,0,1,1,1,0,0,0,1,64,69,58,61,65,88,11,34,9,9
6425,4,1,0,0,1,0,1,0,0,0,0,1,0,0,5,1,1,1,0,1,0,0,1,1,1,0,0,1,60,54,56,51,62,85,78,95,38,171
6426,3,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,1,1,0,0,0,1,69,56,64,68,55,81,68,69,33,165
6427,3,1,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,76,71,67,71,74,89,69,3,32,157
6428,3,1,0,0,1,0,1,0,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,1,1,0,0,1,69,55,54,52,57,80,56,26,23,127
6429,4,1,0,1,1,0,1,0,0,0,0,0,0,0,5,1,1,1,0,1,1,1,1,1,1,0,1,0,70,71,58,82,59,44,89,77,39,179
6430,4,1,0,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,1,0,1,1,1,0,1,0,77,74,70,82,90,100,38,85,78,147
6431,3,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,1,0,0,0,1,58,53,52,60,46,86,49,49,41,167
6432,4,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,1,0,96,75,70,95,74,99,71,88,25,203
6433,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,1,49,53,54,55,62,51,28,46,13,141
6434,3,1,0,1,1,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,1,1,1,1,0,1,0,67,64,47,60,64,57,60,49,44,144
6435,4,1,0,1,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,1,0,1,0,70,59,77,70,80,98,49,92,10,184
6436,4,0,1,1,1,1,0,0,0,0,0,0,0,1,4,1,1,1,0,1,0,1,1,1,1,0,1,0,63,72,77,74,82,84,93,89,49,176
6437,4,0,1,1,1,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,0,0,1,0,78,71,70,78,80,94,98,78,68,202
6438,3,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,64,43,39,42,54,98,52,6,35,35
6439,3,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,1,1,0,0,0,1,87,51,56,65,82,93,51,31,18,127
6440,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,65,59,52,87,67,100,98,69,12,150
6441,4,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,1,1,1,1,1,1,1,1,0,0,1,68,74,73,82,53,94,97,58,74,172
6442,4,0,1,1,1,0,1,0,0,0,0,0,1,0,6,1,1,1,0,1,0,1,1,1,1,0,0,1,45,74,65,58,68,49,84,51,90,138
6443,1,1,0,1,1,0,1,0,0,0,0,0,1,0,4,1,1,1,0,1,0,1,1,1,1,0,0,1,63,52,56,64,39,37,33,13,2,121
6444,4,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,1,0,0,1,1,1,0,0,1,73,66,77,67,65,99,90,88,24,181
6445,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,1,1,0,0,0,0,1,1,0,0,0,1,47,52,47,50,49,53,16,1,2,113
6446,2,1,0,1,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,1,0,1,1,1,0,1,0,66,47,40,53,49,78,13,22,13,97
6447,4,1,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,1,1,0,0,1,0,65,56,51,59,49,76,71,53,87,108
6448,4,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,1,0,1,1,1,0,1,1,0,0,1,0,74,59,56,65,60,97,78,7,96,189
6449,4,1,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,1,1,0,1,0,71,53,62,60,62,94,92,63,7,187
6450,2,0,1,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,51,49,54,54,49,25,70,22,44,63
6451,4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,1,1,1,0,1,0,1,86,74,73,77,59,75,100,95,83,156
6452,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,60,48,55,54,48,59,63,81,49,49
6453,3,0,1,1,1,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,54,71,56,62,60,73,74,7,28,161
6454,4,1,0,0,1,0,1,0,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,1,1,0,1,0,78,71,67,78,85,100,97,96,39,186
6455,4,1,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,1,0,1,0,1,1,0,0,1,60,54,60,51,54,93,63,92,92,174
6456,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,1,1,0,0,1,70,74,67,74,85,96,93,82,95,173
6457,4,1,0,1,1,0,0,1,0,0,0,0,0,0,5,1,1,1,1,1,0,1,1,1,1,0,0,1,48,64,58,55,44,73,80,58,93,197
6458,4,1,0,0,0,0,1,0,0,0,0,0,1,0,7,1,1,1,0,1,0,1,1,1,1,0,0,1,69,62,58,78,74,56,41,79,93,169
6459,4,1,0,1,0,0,1,0,0,0,0,0,0,0,7,1,1,1,1,1,1,1,1,1,1,0,1,0,86,66,60,81,57,100,66,88,56,156
6460,2,1,0,0,0,1,0,0,0,0,0,1,0,0,4,1,1,1,0,0,0,1,1,1,1,0,0,1,55,54,55,60,53,52,40,20,80,125
6461,4,0,1,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,1,1,1,0,0,0,1,65,67,67,65,57,93,74,83,86,169
6462,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,82,87,77,78,80,100,100,100,99,201
6463,4,0,1,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,65,66,67,72,60,86,96,82,93,161
6464,3,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,0,1,1,1,1,0,1,0,70,56,58,64,58,69,49,71,39,149
6465,2,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,74,58,62,72,59,78,32,28,33,173
6466,3,0,1,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,0,1,1,1,1,0,0,1,67,64,70,71,68,88,65,67,31,166
6467,4,0,1,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,58,63,52,63,78,91,68,67,66,66
6468,4,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,1,68,59,60,68,40,96,79,70,85,138
6469,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,45,53,47,46,48,16,14,25,35,126
6470,3,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0,1,0,0,1,1,1,0,0,1,60,52,58,60,46,76,26,89,21,180
6471,4,0,1,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,76,62,62,69,64,91,95,69,39,176
6472,4,1,0,1,1,0,0,0,1,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,77,64,73,68,80,96,80,75,98,166
6473,4,1,0,1,1,0,0,0,1,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,0,1,0,81,71,70,77,80,97,17,98,99,99
6474,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,96,74,65,100,90,100,80,94,84,187
6475,1,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,78,69,58,66,65,94,37,13,0,144
6476,3,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,0,1,1,1,1,0,1,0,71,60,58,66,52,98,62,40,27,183
6477,4,0,1,1,1,0,0,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,64,69,73,67,82,94,89,84,100,193
6478,3,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,100,69,77,87,74,96,1,89,54,154
6479,4,0,1,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,1,1,1,0,1,0,63,49,56,67,55,77,62,68,78,161
6480,2,1,0,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,70,64,73,60,64,55,5,52,47,152
6481,4,0,1,1,1,0,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,60,71,77,74,85,93,94,24,68,209
6482,4,0,1,1,1,0,0,0,0,1,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,86,69,73,77,85,97,92,69,99,179
6483,4,1,0,1,1,0,0,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,67,64,70,74,55,74,76,77,8,156
6484,3,0,1,1,0,0,0,0,0,1,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,56,74,70,58,70,74,79,41,29,99
6485,3,0,1,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,1,0,1,0,62,50,67,58,60,86,46,59,32,158
6486,4,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1,1,1,1,1,0,1,1,1,1,0,1,0,64,62,53,67,70,94,74,64,77,156
6487,3,0,1,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,0,0,1,1,0,1,0,1,0,57,60,62,53,64,58,39,30,71,161
6488,1,0,1,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,68,54,49,62,70,39,1,69,0,191
6489,4,0,1,1,0,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,57,74,73,61,90,86,45,94,6,177
6490,4,0,1,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,1,0,1,0,81,81,73,68,90,99,98,95,76,184
6491,4,1,0,0,1,0,1,0,0,0,0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,65,64,77,72,70,81,81,15,82,113
6492,1,0,1,1,0,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,48,56,51,52,53,28,42,44,0,143
6493,4,0,1,0,0,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,73,64,62,59,65,97,89,61,84,169
6494,3,1,0,1,1,0,0,1,0,0,0,0,0,0,3,0,1,1,1,1,0,1,1,1,0,0,1,0,82,55,67,74,57,96,53,83,2,177
6495,2,0,1,0,1,0,1,0,0,0,0,1,0,0,5,1,1,1,1,1,1,1,1,1,1,0,0,1,61,51,54,66,55,36,64,15,53,158
6496,4,0,1,1,0,0,0,1,0,0,0,0,0,1,5,1,1,1,0,1,1,1,1,1,1,0,0,1,55,69,65,67,58,94,63,94,94,157
6497,3,1,0,0,1,1,0,0,0,0,0,1,0,0,5,1,0,1,0,1,0,0,1,1,0,0,1,0,48,69,58,46,43,64,54,79,66,162
6498,4,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,77,61,56,62,62,95,55,58,20,162
6499,4,0,1,1,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,74,58,52,72,60,100,74,43,11,191
6500,2,0,1,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,0,1,0,1,1,1,1,0,1,0,48,60,56,49,53,21,45,29,86,140
6501,4,0,1,1,0,1,0,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,1,1,1,0,1,0,73,68,60,75,67,73,93,85,59,174
6502,4,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,1,1,0,1,1,0,0,1,0,82,78,67,87,65,93,98,91,100,189
6503,4,1,0,1,1,0,1,0,0,0,0,0,0,0,5,1,1,1,0,0,1,0,1,1,0,0,1,0,59,64,56,62,62,99,43,78,52,156
6504,4,1,0,0,1,0,1,0,0,0,0,0,0,0,5,1,1,1,0,0,1,0,1,1,1,0,1,0,82,72,67,65,78,96,66,48,54,202
6505,4,1,0,1,1,0,1,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,1,0,1,0,1,0,56,59,60,56,74,68,85,84,54,149
6506,4,0,1,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,1,1,0,1,1,1,1,0,0,1,73,71,77,82,68,99,78,67,97,164
6507,2,0,1,1,1,0,0,1,0,0,0,0,0,1,4,1,1,1,1,1,1,1,1,1,1,0,0,1,65,61,54,63,46,80,29,29,14,55
6508,3,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,1,1,1,1,0,0,1,0,57,56,55,60,55,68,50,34,65,137
6509,2,1,0,0,0,1,0,0,0,0,0,1,0,0,5,1,1,1,0,1,0,0,1,1,0,0,0,1,58,57,52,67,49,24,16,38,23,143
6510,3,1,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,0,1,0,1,0,1,60,60,62,74,44,86,73,21,81,119
6511,4,1,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,1,0,0,0,1,1,1,1,0,1,0,73,71,58,71,67,70,67,82,52,83
6512,2,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,1,1,1,1,1,1,0,0,0,1,65,61,58,61,53,95,13,2,62,62
6513,3,0,1,1,1,0,0,0,1,0,0,0,0,0,6,1,1,1,1,1,1,1,1,1,1,0,1,0,61,55,52,47,58,67,34,47,92,133
6514,4,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,0,1,1,1,1,0,1,0,67,58,65,65,82,97,99,82,5,173
6515,4,1,0,1,1,0,0,0,1,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1,0,70,62,62,58,76,88,70,82,88,167
6516,1,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0,1,1,1,1,1,0,0,0,1,50,38,47,48,55,33,10,22,8,125
6517,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,86,66,67,74,78,100,100,96,78,218
6518,3,0,1,1,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,1,1,0,0,1,0,61,59,50,57,58,70,48,79,76,173
6519,2,1,0,1,1,0,0,1,0,0,0,0,0,0,8,1,1,1,1,1,1,1,1,1,1,0,1,0,57,53,56,53,54,25,57,58,21,133
6520,4,1,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,1,1,0,1,0,74,65,90,71,90,52,67,91,65,166
6521,3,0,1,1,0,0,0,0,0,1,0,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0,1,0,56,64,62,56,64,46,40,58,80,151
6522,4,1,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,1,1,1,1,1,0,0,1,0,71,72,60,67,59,96,96,91,91,150
6523,4,1,0,1,1,0,0,1,0,0,0,0,0,0,6,1,1,1,1,1,0,1,1,1,1,0,1,0,95,74,77,95,82,100,77,83,90,206
6524,3,1,0,1,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,0,1,1,1,1,0,1,0,97,62,60,75,74,91,57,31,47,136
6525,4,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,1,0,1,0,70,58,53,61,72,96,63,23,90,90
6526,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,82,74,64,68,62,97,63,91,100,174
6527,1,1,0,0,0,0,1,0,0,0,0,0,1,0,4,1,1,1,0,1,1,1,1,1,1,0,1,0,55,56,51,46,44,18,32,18,44,164
6528,4,1,0,1,1,0,0,0,0,1,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,1,0,95,77,77,61,78,99,93,98,76,176
6529,2,0,1,0,0,0,1,0,0,0,0,0,1,0,6,1,1,1,0,1,0,0,1,1,1,0,0,1,43,49,46,45,42,55,23,15,43,67
6530,3,0,1,0,0,0,1,0,0,0,0,0,0,0,7,1,1,1,0,1,1,1,1,1,1,0,0,1,60,64,60,57,64,87,40,63,39,143
6531,3,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,0,0,1,1,1,0,1,0,73,61,60,75,55,80,48,72,39,147
6532,2,1,0,0,0,0,1,0,0,0,0,1,0,0,4,1,1,1,0,0,0,1,1,1,1,0,0,1,58,53,42,51,43,54,22,16,48,124
6533,4,1,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,1,1,1,1,1,0,0,1,74,64,58,78,78,100,96,84,22,158
6534,4,1,0,1,1,0,0,0,1,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,64,66,60,68,49,88,66,86,92,149
6535,3,0,1,1,0,0,0,1,0,0,0,0,0,0,5,1,1,1,0,1,1,1,1,1,0,0,0,1,54,49,58,52,54,48,82,33,86,166
6536,2,1,0,0,0,0,0,0,1,0,0,1,0,0,4,1,1,1,0,1,0,0,1,1,1,0,0,1,53,48,49,55,59,52,50,20,50,133
6537,4,0,1,0,0,0,1,0,0,0,0,0,1,0,5,1,1,1,0,1,0,0,1,1,0,0,0,1,76,62,55,58,60,98,53,50,89,133
6538,4,1,0,1,1,0,0,1,0,0,0,0,1,0,6,1,1,1,1,1,1,1,1,1,1,0,0,1,68,71,91,72,85,96,86,85,39,85
6539,4,1,0,1,0,1,0,0,0,0,0,0,0,0,5,1,1,1,0,1,0,0,1,1,1,0,0,1,73,81,91,68,67,97,97,86,96,185
6540,3,1,0,1,1,0,0,1,0,0,0,0,0,1,5,1,1,1,1,1,0,1,1,1,1,0,0,1,66,55,48,64,52,95,43,55,58,135
6541,4,1,0,1,0,0,0,1,0,0,0,0,0,0,5,1,1,1,0,0,1,0,1,1,1,0,0,1,68,67,62,63,67,89,83,88,95,164
6542,3,0,1,1,0,0,0,1,0,0,0,0,1,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,61,63,62,58,78,88,54,61,20,20
6543,4,1,0,0,1,0,0,1,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,0,1,82,62,64,75,64,94,83,60,11,152
6544,4,1,0,1,1,0,1,0,0,0,0,0,1,0,5,1,1,1,0,1,1,1,1,1,0,0,0,1,55,54,53,48,57,83,59,68,88,139
6545,4,0,1,1,1,0,0,1,0,0,0,1,0,0,5,1,1,1,1,1,0,0,1,1,1,0,0,1,67,69,67,65,82,86,83,29,44,146
6546,4,0,1,0,1,0,0,1,0,0,0,0,0,0,3,1,1,1,0,1,1,1,1,1,1,0,0,1,77,65,64,77,65,71,96,70,81,117
6547,4,1,0,1,0,0,1,0,0,0,0,0,1,0,6,1,1,1,0,1,1,0,1,1,1,0,0,1,68,63,52,69,74,93,82,44,60,171
6548,4,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,1,1,0,1,1,1,1,1,0,0,0,1,58,72,67,58,55,84,97,39,63,191
6549,2,1,0,1,1,0,0,1,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,78,60,44,64,58,74,56,72,0,154
6550,3,0,1,1,0,0,1,0,0,0,0,0,0,0,4,1,1,1,1,1,1,1,1,1,1,0,0,1,73,77,67,68,82,98,26,100,0,203
6551,3,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,64,50,39,52,48,57,49,36,72,124
6552,3,0,1,0,1,0,1,0,0,0,0,1,0,0,5,1,1,1,0,1,0,1,1,1,1,0,0,1,57,56,53,51,60,58,39,50,71,139
6553,4,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,1,1,1,0,0,0,1,73,69,70,74,54,99,86,86,34,164
6554,4,0,1,1,1,0,0,1,0,0,0,0,0,0,7,1,1,1,0,1,0,1,1,1,1,0,0,1,81,71,73,74,50,98,99,92,88,200
6555,3,1,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,1,1,1,0,0,1,58,51,56,65,43,85,81,62,30,130
6556,3,1,0,0,1,0,1,0,0,0,0,0,0,0,4,1,1,1,0,1,0,0,1,1,1,0,0,1,81,64,56,72,44,91,88,75,5,175
6557,3,1,0,0,0,0,0,1,0,0,0,0,0,1,7,1,1,1,0,1,1,0,1,1,1,0,0,1,65,52,53,55,59,79,55,60,19,114
6558,4,0,1,0,0,0,0,1,0,0,0,0,0,0,6,1,1,0,0,1,0,0,1,1,1,0,0,1,70,71,65,78,90,92,86,87,78,175
